sex,age,height,weight,team,year,season,sport,medaled
1,30,158,60,Zimbabwe,2016,Summer,Football,FALSE
1,23,170,74,Italy,2016,Summer,Archery,FALSE
1,23,170,74,Italy,2016,Summer,Archery,FALSE
0,22,202,105,Serbia,2016,Summer,Water Polo,TRUE
1,24,180,72,Serbia,2016,Summer,Taekwondo,FALSE
0,22,185,80,Portugal,2016,Summer,Football,FALSE
1,31,177,78,Romania,2016,Summer,Handball,FALSE
1,28,157,57,Thailand,2016,Summer,Cycling,FALSE
0,27,177,80,Italy,2016,Summer,Athletics,FALSE
0,26,180,81,Italy,2016,Summer,Boxing,FALSE
0,27,171,64,Italy,2016,Summer,Boxing,FALSE
1,33,170,75,Spain,2016,Summer,Handball,FALSE
0,19,191,91,Hungary,2016,Summer,Water Polo,FALSE
1,26,171,49,Mexico,2016,Summer,Taekwondo,FALSE
1,22,158,53,United States,2016,Summer,Hockey,FALSE
0,31,199,113,United States,2016,Summer,Water Polo,FALSE
0,29,185,100,Finland,2016,Summer,Athletics,FALSE
1,22,152,53,Japan,2016,Summer,Hockey,FALSE
0,26,188,89,New Zealand,2016,Summer,Rowing,FALSE
1,22,169,76,Egypt,2016,Summer,Archery,FALSE
0,21,173,66,Algeria,2016,Summer,Cycling,FALSE
0,32,184,81,Great Britain,2016,Summer,Hockey,FALSE
0,34,180,65,Greece,2016,Summer,Sailing,TRUE
1,23,162,57,New Zealand,2016,Summer,Judo,FALSE
1,29,166,65,New Zealand,2016,Summer,Rugby Sevens,TRUE
1,20,178,73,United States,2016,Summer,Swimming,TRUE
1,20,178,73,United States,2016,Summer,Swimming,TRUE
1,20,178,73,United States,2016,Summer,Swimming,TRUE
1,20,178,73,United States,2016,Summer,Swimming,TRUE
0,28,177,86,Armenia,2016,Summer,Wrestling,FALSE
0,25,NA,NA,South Africa,2016,Summer,Athletics,TRUE
1,38,174,75,Kazakhstan,2016,Summer,Wrestling,TRUE
0,20,155,60,Italy,2016,Summer,Judo,FALSE
0,23,185,74,China,2016,Summer,Swimming,FALSE
1,16,151,35,China,2016,Summer,Gymnastics,TRUE
1,16,151,35,China,2016,Summer,Gymnastics,FALSE
0,25,170,70,Botswana,2016,Summer,Athletics,FALSE
0,27,186,125,Azerbaijan,2016,Summer,Wrestling,FALSE
0,36,185,78,Austria,2016,Summer,Tennis,FALSE
0,30,172,69,Iran,2016,Summer,Volleyball,FALSE
1,29,173,58,Brazil,2016,Summer,Swimming,FALSE
1,29,173,58,Brazil,2016,Summer,Swimming,FALSE
1,29,173,58,Brazil,2016,Summer,Swimming,FALSE
0,33,160,52,Greece,2016,Summer,Gymnastics,FALSE
1,27,159,55,Brazil,2016,Summer,Swimming,FALSE
1,32,174,76,Brazil,2016,Summer,Basketball,FALSE
0,28,177,76,Venezuela,2016,Summer,Cycling,FALSE
0,28,177,76,Venezuela,2016,Summer,Cycling,FALSE
1,25,183,69,Germany,2016,Summer,Rowing,FALSE
1,23,170,72,Great Britain,2016,Summer,Cycling,TRUE
1,32,155,48,Canada,2016,Summer,Athletics,FALSE
1,32,155,48,Canada,2016,Summer,Athletics,FALSE
0,28,185,78,Ukraine,2016,Summer,Tennis,FALSE
0,28,185,78,Ukraine,2016,Summer,Tennis,FALSE
1,23,157,48,Ukraine,2016,Summer,Archery,FALSE
1,23,157,48,Ukraine,2016,Summer,Archery,FALSE
1,35,170,63,Colombia,2016,Summer,Rugby Sevens,FALSE
0,22,178,80,South Africa,2016,Summer,Sailing,FALSE
0,26,185,81,Italy,2016,Summer,Judo,FALSE
1,31,159,55,Italy,2016,Summer,Diving,FALSE
0,28,198,96,Iran,2016,Summer,Taekwondo,FALSE
1,25,183,75,Morocco,2016,Summer,Boxing,FALSE
1,18,157,53,Refugee Olympic Athletes,2016,Summer,Swimming,FALSE
1,18,157,53,Refugee Olympic Athletes,2016,Summer,Swimming,FALSE
0,30,173,70,Croatia,2016,Summer,Sailing,TRUE
1,34,176,70,Russia,2016,Summer,Handball,TRUE
0,29,173,83,Germany,2016,Summer,Judo,FALSE
0,28,189,108,France,2016,Summer,Judo,TRUE
1,24,173,65,United States,2016,Summer,Swimming,TRUE
1,24,173,65,United States,2016,Summer,Swimming,FALSE
0,25,172,69,Armenia,2016,Summer,Boxing,FALSE
0,21,187,80,Lithuania,2016,Summer,Swimming,FALSE
0,23,195,97,Moldova,2016,Summer,Athletics,FALSE
1,28,174,80,Moldova,2016,Summer,Athletics,FALSE
1,30,186,82,Moldova,2016,Summer,Athletics,FALSE
0,22,167,66,Georgia,2016,Summer,Judo,FALSE
1,30,164,50,Latvia,2016,Summer,Athletics,FALSE
0,32,180,60,South Sudan,2016,Summer,Athletics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,TRUE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
0,22,169,65,Brazil,2016,Summer,Gymnastics,FALSE
1,19,158,55,Croatia,2016,Summer,Diving,FALSE
1,23,172,65,Spain,2016,Summer,Badminton,TRUE
0,30,187,82,Italy,2016,Summer,Swimming,FALSE
1,23,168,55,France,2016,Summer,Diving,FALSE
0,48,178,88,Australia,2016,Summer,Canoeing,FALSE
0,48,178,88,Australia,2016,Summer,Canoeing,FALSE
0,21,175,70,Brazil,2016,Summer,Athletics,FALSE
0,30,193,93,Serbia,2016,Summer,Rowing,FALSE
0,31,179,70,Russia,2016,Summer,Equestrianism,FALSE
0,31,179,70,Russia,2016,Summer,Equestrianism,FALSE
0,28,199,96,Serbia,2016,Summer,Basketball,TRUE
0,30,190,93,Qatar,2016,Summer,Handball,FALSE
0,32,181,75,Hungary,2016,Summer,Modern Pentathlon,FALSE
0,29,172,62,France,2016,Summer,Cycling,FALSE
0,30,189,91,Iran,2016,Summer,Volleyball,FALSE
1,24,163,57,United States,2016,Summer,Wrestling,TRUE
1,32,175,72,Croatia,2016,Summer,Shooting,FALSE
1,24,171,68,Germany,2016,Summer,Football,TRUE
0,19,178,71,Brazil,2016,Summer,Fencing,FALSE
0,19,178,71,Brazil,2016,Summer,Fencing,FALSE
1,32,166,55,Brazil,2016,Summer,Modern Pentathlon,FALSE
0,32,207,104,Brazil,2016,Summer,Basketball,FALSE
0,22,185,75,Brazil,2016,Summer,Football,TRUE
0,23,187,82,Italy,2016,Summer,Sailing,FALSE
0,32,206,118,Venezuela,2016,Summer,Basketball,FALSE
0,19,187,78,Australia,2016,Summer,Athletics,FALSE
1,25,181,75,Great Britain,2016,Summer,Boxing,FALSE
0,26,193,87,Canada,2016,Summer,Volleyball,FALSE
1,30,162,58,Brazil,2016,Summer,Football,FALSE
0,23,179,86,France,2016,Summer,Rowing,FALSE
1,28,186,77,United States,2016,Summer,Rowing,FALSE
1,20,162,65,Spain,2016,Summer,Archery,FALSE
0,22,179,63,Spain,2016,Summer,Athletics,FALSE
0,26,180,72,Slovakia,2016,Summer,Tennis,FALSE
0,26,180,72,Slovakia,2016,Summer,Tennis,FALSE
0,29,182,75,Canada,2016,Summer,Hockey,FALSE
0,36,188,79,United States,2016,Summer,Equestrianism,FALSE
0,36,188,79,United States,2016,Summer,Equestrianism,FALSE
1,28,172,72,Spain,2016,Summer,Handball,FALSE
0,31,186,90,Australia,2016,Summer,Basketball,FALSE
0,28,189,97,Croatia,2016,Summer,Rowing,TRUE
0,29,176,63,Ireland,2016,Summer,Cycling,FALSE
1,35,163,50,Spain,2016,Summer,Athletics,FALSE
0,23,184,81,Great Britain,2016,Summer,Hockey,FALSE
0,32,188,90,Spain,2016,Summer,Rugby Sevens,FALSE
0,42,183,74,Spain,2016,Summer,Equestrianism,FALSE
0,42,183,74,Spain,2016,Summer,Equestrianism,FALSE
0,31,186,75,Germany,2016,Summer,Cycling,FALSE
0,31,186,75,Germany,2016,Summer,Cycling,FALSE
0,26,196,98,Australia,2016,Summer,Water Polo,FALSE
0,22,187,82,Spain,2016,Summer,Swimming,FALSE
0,32,180,76,Netherlands,2016,Summer,Athletics,FALSE
0,32,180,76,Netherlands,2016,Summer,Athletics,FALSE
0,22,183,78,Spain,2016,Summer,Swimming,FALSE
1,28,170,56,United States,2016,Summer,Athletics,FALSE
1,33,160,55,Paraguay,2016,Summer,Athletics,FALSE
1,28,167,73,Spain,2016,Summer,Rugby Sevens,FALSE
0,25,165,52,Argentina,2016,Summer,Boxing,FALSE
0,23,200,100,Mexico,2016,Summer,Volleyball,FALSE
0,18,192,83,Cuba,2016,Summer,Athletics,FALSE
0,35,187,120,Spain,2016,Summer,Athletics,FALSE
0,20,182,74,Guatemala,2016,Summer,Swimming,FALSE
0,23,174,66,Argentina,2016,Summer,Football,FALSE
0,25,170,66,Cuba,2016,Summer,Wrestling,FALSE
1,23,164,62,Argentina,2016,Summer,Volleyball,FALSE
0,24,171,60,Dominican Republic,2016,Summer,Athletics,FALSE
0,24,171,60,Dominican Republic,2016,Summer,Athletics,FALSE
0,24,165,49,Colombia,2016,Summer,Boxing,TRUE
0,24,189,85,France,2016,Summer,Athletics,FALSE
0,26,171,68,Portugal,2016,Summer,Football,FALSE
1,30,160,49,Brazil,2016,Summer,Athletics,FALSE
1,28,175,85,Brazil,2016,Summer,Athletics,FALSE
1,20,163,56,Portugal,2016,Summer,Gymnastics,FALSE
1,20,163,56,Portugal,2016,Summer,Gymnastics,FALSE
1,20,163,56,Portugal,2016,Summer,Gymnastics,FALSE
1,20,163,56,Portugal,2016,Summer,Gymnastics,FALSE
0,24,180,73,Brazil,2016,Summer,Swimming,FALSE
0,24,180,73,Brazil,2016,Summer,Swimming,FALSE
1,27,179,76,Canada,2016,Summer,Rowing,FALSE
1,18,150,NA,Timor Leste,2016,Summer,Athletics,FALSE
0,26,177,70,Portugal,2016,Summer,Badminton,FALSE
0,31,172,65,France,2016,Summer,Trampolining,FALSE
0,29,179,105,Austria,2016,Summer,Weightlifting,FALSE
0,19,181,105,Armenia,2016,Summer,Weightlifting,TRUE
1,27,172,95,Hungary,2016,Summer,Athletics,TRUE
1,21,180,70,Hungary,2016,Summer,Fencing,FALSE
1,30,172,67,Australia,2016,Summer,Taekwondo,FALSE
1,32,186,56,Australia,2016,Summer,Taekwondo,FALSE
0,27,178,63,Spain,2016,Summer,Athletics,FALSE
1,24,160,50,Japan,2016,Summer,Synchronized Swimming,TRUE
0,23,180,69,Germany,2016,Summer,Boxing,FALSE
1,29,180,77,Belarus,2016,Summer,Wrestling,FALSE
0,29,192,101,France,2016,Summer,Water Polo,FALSE
0,17,175,68,Antigua and Barbuda,2016,Summer,Swimming,FALSE
0,20,NA,NA,Botswana,2016,Summer,Athletics,FALSE
1,29,162,60,Kenya,2016,Summer,Rugby Sevens,FALSE
1,23,171,56,Italy,2016,Summer,Swimming,FALSE
0,49,175,114,Barbados,2016,Summer,Shooting,FALSE
0,25,176,66,Czech Republic,2016,Summer,Athletics,FALSE
0,21,171,73,Russia,2016,Summer,Shooting,TRUE
1,21,165,44,Kyrgyzstan,2016,Summer,Athletics,FALSE
0,29,186,67,Canada,2016,Summer,Athletics,FALSE
0,22,211,105,Egypt,2016,Summer,Volleyball,FALSE
0,20,178,63,Algeria,2016,Summer,Athletics,FALSE
1,20,173,61,Canada,2016,Summer,Swimming,TRUE
1,20,173,61,Canada,2016,Summer,Swimming,FALSE
1,31,178,57,Great Britain,2016,Summer,Athletics,TRUE
0,22,188,81,United States,2016,Summer,Fencing,TRUE
0,22,188,81,United States,2016,Summer,Fencing,TRUE
0,22,186,82,Argentina,2016,Summer,Hockey,TRUE
0,17,174,61,Cuba,2016,Summer,Athletics,FALSE
1,27,173,72,Germany,2016,Summer,Golf,FALSE
1,27,149,45,Malawi,2016,Summer,Athletics,FALSE
0,24,187,73,Lithuania,2016,Summer,Athletics,FALSE
1,27,178,75,Canada,2016,Summer,Rowing,FALSE
0,33,169,56,Argentina,2016,Summer,Athletics,FALSE
0,46,165,58,Japan,2016,Summer,Equestrianism,FALSE
0,46,165,58,Japan,2016,Summer,Equestrianism,FALSE
0,26,175,64,Thailand,2016,Summer,Boxing,FALSE
0,23,169,61,South Africa,2016,Summer,Football,FALSE
0,23,174,77,Spain,2016,Summer,Weightlifting,FALSE
0,33,172,67,Aruba,2016,Summer,Judo,FALSE
0,24,196,106,Fiji,2016,Summer,Rugby Sevens,TRUE
0,25,NA,NA,Liberia,2016,Summer,Athletics,FALSE
0,25,NA,NA,Liberia,2016,Summer,Athletics,FALSE
0,26,163,69,France,2016,Summer,Weightlifting,FALSE
0,32,189,94,Estonia,2016,Summer,Athletics,FALSE
1,26,160,53,Czech Republic,2016,Summer,Table Tennis,FALSE
0,26,173,66,Dominican Republic,2016,Summer,Judo,FALSE
0,24,174,73,Yemen,2016,Summer,Judo,FALSE
0,40,169,65,Poland,2016,Summer,Badminton,FALSE
1,32,153,54,Canada,2016,Summer,Football,TRUE
0,21,183,70,Australia,2016,Summer,Athletics,FALSE
0,21,183,70,Australia,2016,Summer,Athletics,FALSE
1,29,171,69,United States,2016,Summer,Water Polo,TRUE
1,24,173,60,Luxembourg,2016,Summer,Athletics,FALSE
0,32,178,76,Bahamas,2016,Summer,Athletics,TRUE
0,26,178,64,Austria,2016,Summer,Shooting,FALSE
0,26,190,90,Tunisia,2016,Summer,Swimming,FALSE
0,26,190,90,Tunisia,2016,Summer,Swimming,FALSE
0,26,190,90,Tunisia,2016,Summer,Swimming,FALSE
0,26,190,76,South Africa,2016,Summer,Football,FALSE
0,27,180,76,Angola,2016,Summer,Rowing,FALSE
1,21,171,70,Croatia,2016,Summer,Judo,FALSE
0,28,180,81,Thailand,2016,Summer,Swimming,FALSE
1,34,160,48,Poland,2016,Summer,Wrestling,FALSE
0,35,185,90,Poland,2016,Summer,Tennis,FALSE
1,30,164,61,South Africa,2016,Summer,Football,FALSE
1,21,168,70,Uzbekistan,2016,Summer,Judo,FALSE
1,27,173,52,Croatia,2016,Summer,Athletics,FALSE
0,28,180,82,Swaziland,2016,Summer,Athletics,FALSE
1,22,167,48,Japan,2016,Summer,Rhythmic Gymnastics,FALSE
0,32,184,84,Japan,2016,Summer,Swimming,TRUE
0,40,174,73,Japan,2016,Summer,Shooting,FALSE
0,40,174,73,Japan,2016,Summer,Shooting,FALSE
0,25,181,72,Ukraine,2016,Summer,Sailing,FALSE
0,31,180,88,Brazil,2016,Summer,Table Tennis,FALSE
1,28,163,57,Japan,2016,Summer,Judo,TRUE
1,24,158,63,Japan,2016,Summer,Weightlifting,FALSE
1,26,168,65,Japan,2016,Summer,Swimming,FALSE
1,26,168,65,Japan,2016,Summer,Swimming,FALSE
0,21,174,60,Japan,2016,Summer,Athletics,FALSE
0,24,176,65,Japan,2016,Summer,Athletics,FALSE
1,24,160,50,Japan,2016,Summer,Badminton,TRUE
1,31,168,66,United States,2016,Summer,Tennis,TRUE
1,31,168,66,United States,2016,Summer,Tennis,FALSE
1,46,163,60,Great Britain,2016,Summer,Golf,FALSE
0,28,184,73,New Zealand,2016,Summer,Athletics,FALSE
0,26,188,84,Jamaica,2016,Summer,Athletics,TRUE
1,28,169,63,Sweden,2016,Summer,Wrestling,FALSE
0,22,197,98,Finland,2016,Summer,Swimming,FALSE
0,22,197,98,Finland,2016,Summer,Swimming,FALSE
1,26,164,56,Sweden,2016,Summer,Wrestling,TRUE
1,31,170,65,Sweden,2016,Summer,Swimming,FALSE
1,31,170,65,Sweden,2016,Summer,Swimming,FALSE
0,33,171,64,Ukraine,2016,Summer,Boxing,FALSE
1,19,168,48,Italy,2016,Summer,Rhythmic Gymnastics,FALSE
1,25,170,67,Germany,2016,Summer,Hockey,TRUE
1,29,176,94,Bulgaria,2016,Summer,Athletics,FALSE
0,22,177,76,Germany,2016,Summer,Football,TRUE
1,30,168,58,Austria,2016,Summer,Equestrianism,FALSE
0,22,190,80,Denmark,2016,Summer,Football,FALSE
1,29,168,71,Brazil,2016,Summer,Handball,FALSE
1,25,171,68,France,2016,Summer,Rugby Sevens,FALSE
0,24,186,77,France,2016,Summer,Athletics,TRUE
1,20,171,57,Germany,2016,Summer,Athletics,FALSE
1,20,171,57,Germany,2016,Summer,Athletics,FALSE
1,26,175,60,United States,2016,Summer,Boxing,FALSE
1,36,174,53,Austria,2016,Summer,Athletics,FALSE
1,18,172,52,Israel,2016,Summer,Rhythmic Gymnastics,FALSE
1,29,177,77,Gabon,2016,Summer,Judo,FALSE
1,21,160,68,Czech Republic,2016,Summer,Shooting,FALSE
1,21,160,68,Czech Republic,2016,Summer,Shooting,FALSE
1,27,165,49,Belarus,2016,Summer,Athletics,FALSE
1,27,161,50,Italy,2016,Summer,Triathlon,FALSE
0,32,181,77,Italy,2016,Summer,Shooting,FALSE
0,27,173,77,Argentina,2016,Summer,Hockey,TRUE
0,33,193,130,Poland,2016,Summer,Athletics,TRUE
0,21,175,75,France,2016,Summer,Boxing,FALSE
1,24,171,78,Cameroon,2016,Summer,Judo,FALSE
1,21,172,64,France,2016,Summer,Football,FALSE
1,33,170,64,Kenya,2016,Summer,Rugby Sevens,FALSE
0,18,181,68,Central African Republic,2016,Summer,Athletics,FALSE
1,18,150,51,Central African Republic,2016,Summer,Boxing,FALSE
1,30,170,63,Cameroon,2016,Summer,Athletics,FALSE
0,31,177,82,New Zealand,2016,Summer,Hockey,FALSE
1,27,169,70,New Zealand,2016,Summer,Rugby Sevens,TRUE
0,22,193,74,Canada,2016,Summer,Athletics,FALSE
0,25,205,100,Canada,2016,Summer,Rowing,FALSE
1,26,168,58,Canada,2016,Summer,Swimming,FALSE
1,24,165,69,Great Britain,2016,Summer,Hockey,TRUE
1,27,170,57,South Africa,2016,Summer,Rowing,FALSE
1,26,173,58,Canada,2016,Summer,Modern Pentathlon,FALSE
0,39,180,80,Ireland,2016,Summer,Equestrianism,FALSE
0,39,180,80,Ireland,2016,Summer,Equestrianism,FALSE
1,19,179,66,New Zealand,2016,Summer,Athletics,TRUE
1,25,176,53,Great Britain,2016,Summer,Athletics,FALSE
0,31,180,70,Australia,2016,Summer,Cycling,FALSE
0,24,190,93,Great Britain,2016,Summer,Rugby Sevens,TRUE
0,21,182,64,Great Britain,2016,Summer,Boxing,FALSE
1,27,171,68,United States,2016,Summer,Athletics,TRUE
1,29,185,70,United States,2016,Summer,Basketball,TRUE
0,25,196,107,United States,2016,Summer,Athletics,FALSE
1,24,163,65,Ireland,2016,Summer,Cycling,FALSE
0,29,187,105,Australia,2016,Summer,Rugby Sevens,FALSE
0,23,175,81,Jamaica,2016,Summer,Athletics,FALSE
0,23,175,81,Jamaica,2016,Summer,Athletics,TRUE
0,29,184,85,New Zealand,2016,Summer,Canoeing,FALSE
0,24,191,67,Australia,2016,Summer,Athletics,FALSE
0,22,185,70,Australia,2016,Summer,Swimming,FALSE
0,22,185,70,Australia,2016,Summer,Swimming,FALSE
0,22,185,70,Australia,2016,Summer,Swimming,TRUE
0,22,185,70,Australia,2016,Summer,Swimming,TRUE
0,31,178,77,United States,2016,Summer,Canoeing,FALSE
1,19,160,44,United States,2016,Summer,Rhythmic Gymnastics,FALSE
0,31,180,82,Ireland,2016,Summer,Sailing,FALSE
1,17,159,57,New Zealand,2016,Summer,Gymnastics,FALSE
1,17,159,57,New Zealand,2016,Summer,Gymnastics,FALSE
1,17,159,57,New Zealand,2016,Summer,Gymnastics,FALSE
1,17,159,57,New Zealand,2016,Summer,Gymnastics,FALSE
1,17,159,57,New Zealand,2016,Summer,Gymnastics,FALSE
1,25,175,80,Great Britain,2016,Summer,Shooting,FALSE
1,25,175,80,Great Britain,2016,Summer,Shooting,FALSE
0,22,183,84,Iceland,2016,Summer,Swimming,FALSE
0,22,183,84,Iceland,2016,Summer,Swimming,FALSE
0,27,168,60,Great Britain,2016,Summer,Judo,FALSE
1,21,183,67,Cook Islands,2016,Summer,Sailing,FALSE
0,24,195,85,Australia,2016,Summer,Swimming,FALSE
0,24,195,85,Australia,2016,Summer,Swimming,FALSE
0,24,195,85,Australia,2016,Summer,Swimming,FALSE
1,22,180,60,Australia,2016,Summer,Swimming,TRUE
1,22,180,60,Australia,2016,Summer,Swimming,TRUE
1,22,180,60,Australia,2016,Summer,Swimming,TRUE
1,22,180,60,Australia,2016,Summer,Swimming,FALSE
1,22,180,60,Australia,2016,Summer,Swimming,TRUE
1,21,178,65,Australia,2016,Summer,Swimming,FALSE
1,21,178,65,Australia,2016,Summer,Swimming,FALSE
1,21,178,65,Australia,2016,Summer,Swimming,TRUE
1,24,158,55,Trinidad and Tobago,2016,Summer,Athletics,FALSE
1,16,175,60,United States,2016,Summer,Athletics,FALSE
1,30,170,65,Jamaica,2016,Summer,Athletics,TRUE
1,30,167,70,Great Britain,2016,Summer,Rugby Sevens,FALSE
0,22,180,NA,Jamaica,2016,Summer,Athletics,TRUE
0,21,183,75,Australia,2016,Summer,Swimming,FALSE
1,24,177,70,Australia,2016,Summer,Hockey,FALSE
1,22,169,63,Australia,2016,Summer,Swimming,FALSE
1,19,185,70,Dominican Republic,2016,Summer,Swimming,FALSE
0,35,171,65,United States,2016,Summer,Sailing,FALSE
0,29,175,53,Australia,2016,Summer,Athletics,FALSE
0,34,183,89,United States,2016,Summer,Shooting,FALSE
0,32,185,77,Brazil,2016,Summer,Hockey,FALSE
1,29,165,52,United States,2016,Summer,Athletics,FALSE
1,25,173,65,United States,2016,Summer,Taekwondo,FALSE
1,27,173,57,Jamaica,2016,Summer,Athletics,FALSE
1,27,173,57,Jamaica,2016,Summer,Athletics,TRUE
0,26,181,72,United States,2016,Summer,Athletics,TRUE
0,29,193,93,Australia,2016,Summer,Rowing,TRUE
0,29,190,91,Azerbaijan,2016,Summer,Boxing,FALSE
0,25,188,66,United States,2016,Summer,Athletics,FALSE
1,24,163,64,Ireland,2016,Summer,Golf,FALSE
1,32,165,70,Australia,2016,Summer,Cycling,FALSE
1,32,165,70,Australia,2016,Summer,Cycling,TRUE
1,32,165,70,Australia,2016,Summer,Cycling,FALSE
0,23,172,70,Great Britain,2016,Summer,Diving,TRUE
1,18,180,71,Egypt,2016,Summer,Beach Volleyball,FALSE
0,25,182,71,Spain,2016,Summer,Athletics,FALSE
0,25,182,71,Spain,2016,Summer,Athletics,FALSE
1,25,169,60,Brazil,2016,Summer,Swimming,FALSE
1,25,169,60,Brazil,2016,Summer,Swimming,FALSE
1,25,169,60,Brazil,2016,Summer,Swimming,FALSE
1,25,169,60,Brazil,2016,Summer,Swimming,FALSE
1,32,171,66,Spain,2016,Summer,Rugby Sevens,FALSE
1,34,169,59,Spain,2016,Summer,Tennis,FALSE
1,23,162,60,Colombia,2016,Summer,Rugby Sevens,FALSE
1,23,178,74,New Zealand,2016,Summer,Sailing,TRUE
0,25,183,81,New Zealand,2016,Summer,Sailing,TRUE
0,28,207,92,Netherlands,2016,Summer,Beach Volleyball,TRUE
0,24,179,80,Qatar,2016,Summer,Handball,FALSE
0,23,188,90,Azerbaijan,2016,Summer,Judo,FALSE
0,27,176,80,Egypt,2016,Summer,Shooting,FALSE
0,25,172,77,Egypt,2016,Summer,Shooting,FALSE
1,26,170,67,Montenegro,2016,Summer,Handball,FALSE
1,19,180,100,China,2016,Summer,Water Polo,FALSE
0,23,197,95,Liechtenstein,2016,Summer,Swimming,FALSE
1,23,172,60,Sweden,2016,Summer,Athletics,FALSE
1,25,170,61,United States,2016,Summer,Swimming,TRUE
1,25,170,61,United States,2016,Summer,Swimming,TRUE
1,19,176,75,Lithuania,2016,Summer,Swimming,FALSE
0,26,183,80,United States,2016,Summer,Fencing,FALSE
0,26,183,80,United States,2016,Summer,Fencing,TRUE
0,24,173,58,South Africa,2016,Summer,Cycling,FALSE
0,29,180,75,Cote d'Ivoire,2016,Summer,Athletics,FALSE
1,23,168,60,Cuba,2016,Summer,Cycling,FALSE
1,18,165,62,Egypt,2016,Summer,Shooting,FALSE
0,31,190,75,France,2016,Summer,Athletics,TRUE
0,22,175,67,South Africa,2016,Summer,Football,FALSE
0,26,193,85,Greece,2016,Summer,Swimming,FALSE
0,26,193,85,Greece,2016,Summer,Swimming,FALSE
0,22,184,88,Brazil,2016,Summer,Fencing,FALSE
0,22,184,88,Brazil,2016,Summer,Fencing,FALSE
1,29,152,45,Peru,2016,Summer,Athletics,FALSE
0,26,183,77,Uruguay,2016,Summer,Swimming,FALSE
0,18,195,83,Cuba,2016,Summer,Volleyball,FALSE
0,26,170,56,Argentina,2016,Summer,Boxing,FALSE
0,35,186,110,Czech Republic,2016,Summer,Athletics,FALSE
0,20,177,75,Uzbekistan,2016,Summer,Boxing,TRUE
1,33,171,55,Turkey,2016,Summer,Athletics,FALSE
0,32,192,84,Tunisia,2016,Summer,Swimming,FALSE
0,32,192,84,Tunisia,2016,Summer,Swimming,FALSE
1,16,151,44,Russia,2016,Summer,Gymnastics,FALSE
1,16,151,44,Russia,2016,Summer,Gymnastics,TRUE
1,16,151,44,Russia,2016,Summer,Gymnastics,FALSE
1,16,151,44,Russia,2016,Summer,Gymnastics,FALSE
1,16,151,44,Russia,2016,Summer,Gymnastics,FALSE
1,33,178,67,Ukraine,2016,Summer,Athletics,FALSE
1,21,185,63,Ukraine,2016,Summer,Athletics,FALSE
0,20,174,69,Brazil,2016,Summer,Swimming,FALSE
0,20,174,69,Brazil,2016,Summer,Swimming,FALSE
0,32,203,87,Brazil,2016,Summer,Tennis,FALSE
0,32,203,87,Brazil,2016,Summer,Tennis,FALSE
1,27,157,50,United States,2016,Summer,Athletics,FALSE
0,24,178,77,Qatar,2016,Summer,Handball,FALSE
0,21,192,88,Indonesia,2016,Summer,Rowing,FALSE
1,28,180,84,Argentina,2016,Summer,Handball,FALSE
0,19,176,69,Nicaragua,2016,Summer,Swimming,FALSE
1,23,NA,NA,Costa Rica,2016,Summer,Cycling,FALSE
0,19,174,79,Cuba,2016,Summer,Athletics,FALSE
0,19,174,79,Cuba,2016,Summer,Athletics,FALSE
0,24,176,66,France,2016,Summer,Athletics,FALSE
0,31,181,65,Portugal,2016,Summer,Cycling,FALSE
0,32,183,93,Brazil,2016,Summer,Hockey,FALSE
1,26,170,68,Argentina,2016,Summer,Handball,FALSE
1,25,180,70,Italy,2016,Summer,Beach Volleyball,FALSE
1,19,150,42,Italy,2016,Summer,Gymnastics,FALSE
1,19,150,42,Italy,2016,Summer,Gymnastics,FALSE
1,19,150,42,Italy,2016,Summer,Gymnastics,FALSE
0,36,193,84,Brazil,2016,Summer,Equestrianism,FALSE
0,36,193,84,Brazil,2016,Summer,Equestrianism,FALSE
1,26,154,48,Brazil,2016,Summer,Judo,FALSE
0,29,186,122,China,2016,Summer,Wrestling,FALSE
1,27,173,123,China,2016,Summer,Weightlifting,TRUE
0,28,182,82,Germany,2016,Summer,Athletics,FALSE
1,22,170,65,Cuba,2016,Summer,Canoeing,FALSE
